# RFScore data generated using PDBBind v2012
70.3489,767.661,5.08945,16.3921,8.13981,4,1152,354,563,20,271,89,143,5,511,153,253,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.2563,1084.08,2.96944,16.0528,1.24306,1,2143,566,599,0,410,116,127,0,472,119,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,55,56,0,0,0,0,0
56.7864,836.633,2.14592,21.2198,1.44255,2,1697,403,676,12,0,0,0,0,783,185,317,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.8713,972.234,8.97795,0,10.4049,1,1285,406,629,26,0,0,0,0,1267,384,595,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.8678,760.833,2.33212,9.89819,0.310516,0,1486,370,443,0,0,0,0,0,620,150,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.2186,539.411,13.3532,0,3.7717,2,322,114,172,0,0,0,0,0,829,279,415,0,0,0,0,0,191,60,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.6502,821.656,7.07567,19.2935,6.43796,2,1479,354,546,28,0,0,0,0,670,157,221,12,0,0,0,0,229,52,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.2098,1018.96,4.04701,10.2322,7.13645,3,1623,471,870,37,0,0,0,0,982,298,480,25,0,0,0,0,0,0,0,0,169,43,90,4,0,0,0,0,0,0,0,0,0,0,0,0
60.3972,835.857,9.13548,32.4915,5.14616,2,1744,494,612,8,0,0,0,0,596,174,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.855,1695.82,11.4714,22.9745,9.40274,6,2413,721,1056,24,414,124,182,4,1615,471,691,15,0,0,0,0,400,120,181,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.8483,739.17,5.83347,19.664,1.88543,2,1194,383,716,0,362,117,245,0,204,65,141,0,0,0,0,0,0,0,0,0,138,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0
57.2838,726.05,4.18401,12.3457,4.47117,2,869,285,598,8,808,250,481,8,92,32,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.9566,1012.39,7.60888,0,7.21568,4,1001,303,548,0,526,157,285,0,873,250,409,0,0,0,0,0,159,41,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.229,2421.72,11.3212,49.3285,12.7208,11,4008,1143,1639,22,1009,298,417,7,1583,396,612,18,0,0,0,0,394,103,151,5,201,55,77,1,0,0,0,0,0,0,0,0,0,0,0,0
83.3863,1229.94,7.1644,0.579844,11.9842,9,2138,463,721,14,199,38,58,2,1741,384,594,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.3666,1266,5.22273,6.52596,8.33121,2,1906,605,845,9,579,179,245,0,912,296,401,6,185,59,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2558,296.787,0.72023,0,0.176178,2,652,161,206,8,137,35,41,2,107,26,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.604,1384.53,8.15876,4.99735,10.1722,2,1944,610,911,9,379,125,185,0,1125,357,511,7,368,118,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.6593,973.64,4.53574,0,5.53797,1,1508,414,642,19,801,220,346,13,503,144,208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.176,1321.52,6.68976,6.40623,9.77281,2,1916,603,911,9,377,124,186,0,1115,354,514,7,184,59,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.3021,623.752,2.24527,8.40406,2.96617,3,1339,343,540,46,181,44,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.348,515.265,3.58141,6.47543,5.86329,2,792,236,306,4,0,0,0,0,789,225,297,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.4679,493.215,2.11079,39.4297,1.22769,1,1135,272,388,14,0,0,0,0,322,81,111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.6807,828.645,2.33624,28.0624,1.3252,2,1666,395,650,11,0,0,0,0,813,196,311,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.2317,939.77,22.4686,12.9717,5.39922,4,1602,525,813,16,151,47,80,2,488,157,242,6,254,80,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.1589,1137.97,6.62838,0,5.28732,6,1100,356,443,13,475,156,181,3,1372,429,607,14,0,0,0,0,301,95,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.5089,678.119,2.53324,9.64977,1.80215,2,955,319,504,0,715,251,407,0,134,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.098,1364.01,3.95234,0,5.85283,8,1643,391,552,30,884,203,276,16,1226,318,437,19,0,0,0,0,273,69,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.7141,740.506,2.50954,16.5459,0,1,1551,403,451,0,475,124,158,0,0,0,0,0,0,0,0,0,0,0,0,0,208,52,58,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0892,1059.48,2.91518,0,6.61202,4,1620,427,609,9,0,0,0,0,1473,386,535,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.6079,773.638,3.52153,3.73961,1.64217,2,1386,366,651,36,193,51,77,3,272,80,145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.8624,1098.4,3.58523,23.6237,4.49267,2,1919,615,926,0,172,54,86,0,742,225,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6943,447.946,1.24589,18.7268,1.5763,6,808,227,315,12,213,59,80,4,146,39,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.3152,654.491,1.07446,30.0907,0,0,1902,504,582,0,0,0,0,0,229,58,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.3849,664.72,0.707692,28.1505,0,0,1921,513,586,0,0,0,0,0,227,57,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.8949,923.125,2.46402,32.5899,1,3,1674,399,681,11,230,54,82,2,818,198,321,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.018,1893.44,10.3375,0,9.09144,8,1942,529,863,7,875,236,370,3,1962,547,934,9,0,0,0,0,484,138,230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.4726,1232.68,6.6599,0.506122,7.25556,10,2017,551,720,50,590,163,216,15,1155,316,409,25,0,0,0,0,0,0,0,0,185,52,66,4,0,0,0,0,0,0,0,0,0,0,0,0
72.7844,880.684,7.67618,0,11.3189,3,826,221,337,10,0,0,0,0,1236,340,522,15,0,0,0,0,134,40,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.7901,872.341,3.60096,1.35469,4.8818,2,1293,322,431,15,433,93,132,6,692,174,227,7,153,38,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.749,532.016,5.31149,14.1246,3.26011,2,850,193,296,6,0,0,0,0,629,139,218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1081,997.292,8.58731,18.1881,1.03571,2,1894,607,942,0,163,56,84,0,678,211,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.2463,596.123,4.07402,5.55067,2,4,779,199,259,11,183,48,60,1,487,134,164,5,0,0,0,0,171,47,57,2,202,52,66,3,0,0,0,0,0,0,0,0,0,0,0,0
46.1753,619.98,7.97448,2.33996,5.67109,3,543,156,263,6,0,0,0,0,887,260,402,11,0,0,0,0,185,57,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.7327,388.633,1.64058,20.4392,1.80728,6,768,182,285,7,206,46,74,2,122,28,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.1088,480.292,2.44704,5.48235,3.7713,1,474,117,148,10,0,0,0,0,686,173,225,15,0,0,0,0,0,0,0,0,237,60,79,5,0,0,0,0,0,0,0,0,0,0,0,0
64.6093,894.515,5.14153,0,6.22171,5,733,262,304,8,0,0,0,0,1309,469,534,10,0,0,0,0,138,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.2998,559.916,1.88882,5.12008,3.14312,1,1129,299,445,30,159,45,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.5302,1123.07,5.47074,2.82606,6.61499,4,1278,358,525,38,468,124,186,12,926,287,420,25,0,0,0,0,81,29,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.3308,735.327,2.86798,19.7954,1.74054,1,1245,335,504,14,413,110,178,5,402,116,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.4957,658.887,10.3803,0,6.8152,3,369,104,184,4,0,0,0,0,1087,319,526,14,0,0,0,0,183,55,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.934,1172.74,8.32359,0,7.52647,12,1421,381,365,14,480,138,126,6,1605,424,434,16,0,0,0,0,315,86,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.2664,726.327,1.10328,46.1348,0.896062,1,2083,566,679,0,0,0,0,0,219,56,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.6341,811.884,1.69667,41.1716,0.390424,7,1899,429,736,16,310,69,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,38,62,2,0,0,0,0,0,0,0,0
68.1633,771.93,5.15713,0,6.45034,4,612,165,203,3,0,0,0,0,1323,365,447,6,0,0,0,0,178,50,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4339,467.448,3.78149,21.4891,4.46399,2,929,216,326,18,0,0,0,0,461,110,165,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.9695,815.104,1.89171,23.8033,1.79524,7,1799,410,642,6,175,41,69,0,777,165,247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4566,1347.98,5.13751,4.71006,8.49556,6,2467,720,684,7,175,49,53,1,1759,511,509,4,0,0,0,0,130,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0442,523.741,1.20434,20.3345,0,2,1160,321,514,12,83,25,39,1,274,74,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.5546,1349.16,10.5433,9.08068,10.0281,9,2324,585,984,18,428,112,173,4,1221,297,524,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.5119,982.212,7.14204,1.87532,8.64837,4,1158,355,531,27,0,0,0,0,1295,395,585,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.7791,982.384,7.61663,2.06774,9.08145,4,1159,354,521,27,0,0,0,0,1298,390,569,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.8909,881.171,5.64611,0,8.94444,6,758,243,264,15,215,67,69,5,1350,442,461,26,0,0,0,0,138,53,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.1189,568.043,2.02723,3.70846,2.97162,1,1140,296,493,30,162,47,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0727,665.523,4.36223,0,8.31535,3,773,290,508,2,86,32,64,0,609,222,382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.921,1589.28,8.98998,3.62733,9.56998,6,2299,674,994,20,426,123,177,3,1659,482,695,18,0,0,0,0,223,58,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0252,469.73,6.11066,0.866403,2.85681,0,749,214,257,16,184,50,60,4,392,115,134,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.9714,950.204,1.93409,47.7815,1.3226,3,2120,493,760,30,198,46,67,2,766,182,241,11,0,0,0,0,0,0,0,0,186,48,66,3,0,0,0,0,0,0,0,0,0,0,0,0
75.3212,1068.64,6.28118,0,2.50014,2,1389,452,1062,13,951,297,579,9,121,40,95,1,0,0,0,0,0,0,0,0,120,41,86,1,0,0,0,0,0,0,0,0,0,0,0,0
147.725,2612.46,5.91578,77.1916,3.95343,5,6017,1575,3054,53,465,110,227,4,1732,459,856,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.5597,1165.46,3.96212,0,6.31018,7,1905,528,795,28,0,0,0,0,1645,459,681,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0068,1113.4,4.34064,2.40426,3.77618,6,1218,346,534,26,307,85,129,6,1179,370,589,22,0,0,0,0,134,47,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9362,641.007,2.7714,0,6.09296,2,827,177,287,0,0,0,0,0,705,144,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.9106,754.574,3.46949,18.5653,0.743026,1,1896,453,539,15,0,0,0,0,587,151,173,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.6286,442.384,2.38939,5.67684,0.6983,1,444,122,132,3,0,0,0,0,441,118,122,6,0,0,0,0,0,0,0,0,0,0,0,0,431,117,126,3,0,0,0,0,0,0,0,0
64.0913,531.534,4.23994,0,7.46775,2,687,167,226,0,222,54,71,0,669,158,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.6549,1071.91,15.1456,0.775921,10.2568,5,1316,407,530,10,0,0,0,0,1502,456,583,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.208,598.041,3.27806,1.36095,5.60859,4,807,248,384,0,344,99,152,0,307,89,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.099,613.156,14.3759,0,5.46407,3,370,114,177,6,0,0,0,0,1087,329,509,18,0,0,0,0,183,59,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.9642,554.376,1.71255,3.65473,3.30075,2,1157,299,436,41,178,43,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3115,556.248,3.50156,0,6.29506,2,738,275,374,2,0,0,0,0,631,224,312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.2568,622.724,2.87881,0,6.15885,2,814,170,285,0,0,0,0,0,719,147,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.3279,722.479,3.95318,0,5.52408,0,866,222,314,5,0,0,0,0,853,214,304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.2133,505.331,1.1941,0,1,2,1139,237,387,5,243,51,80,1,219,48,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.69,1228.08,18.2219,16.3313,6.57845,8,2479,849,1146,6,111,39,58,1,724,270,343,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.6111,953.381,10.2619,0,11.2275,6,876,231,420,5,0,0,0,0,1310,358,647,8,0,0,0,0,149,44,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.8136,942.24,10.2413,0,10.8934,6,872,232,422,5,0,0,0,0,1287,352,638,8,0,0,0,0,146,44,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.8295,1208.68,9.65219,2.42635,12.988,9,2065,437,852,16,183,36,77,2,1501,335,633,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.4531,1289.89,6.70153,20.4134,3.83621,10,2589,808,1298,10,146,53,86,1,1048,333,524,4,0,0,0,0,0,0,0,0,143,49,83,0,0,0,0,0,0,0,0,0,0,0,0,0
41.4383,461.44,4.87998,0,5.10558,1,399,130,168,8,0,0,0,0,791,252,325,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.8154,651.822,3.98752,0,7.37864,1,714,147,310,0,0,0,0,0,700,144,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.7319,580.263,1.55402,16.3906,2.50039,2,1483,372,612,0,169,46,67,0,151,34,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.7357,709.159,0.806498,44.5098,0.159484,3,664,119,198,1,0,0,0,0,218,40,65,1,1089,192,322,3,0,0,0,0,0,0,0,0,191,35,61,0,0,0,0,0,0,0,0,0
88.9484,1086.94,11.032,0,12.4217,5,1111,336,486,9,218,65,98,1,1513,454,647,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.5576,773.41,4.29256,0,1.6228,0,1296,305,498,0,898,214,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.4116,736.09,4.34765,0,0,0,1258,303,418,0,914,215,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.106,721.65,4.07377,7.59614,3.50627,2,1450,490,501,36,0,0,0,0,702,230,253,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.9652,855.681,4.31031,3.42673,7.79999,3,1083,270,531,0,127,33,64,0,814,209,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.889,1473.57,10.6129,12.046,14.5756,8,2349,602,945,13,842,217,314,6,1242,333,533,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.6192,1066.18,6.75648,0,10.2417,1,1362,378,596,0,899,232,377,0,885,235,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6122,783.408,0.519746,34.5808,0,2,2388,624,715,0,0,0,0,0,235,55,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6711,788.694,0.869857,29.15,0,2,2352,610,737,0,0,0,0,0,227,56,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8428,653.994,1.26787,26.3283,2.50729,3,1718,444,613,0,178,46,61,0,166,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.088,2532.19,12.5503,15.0263,18.972,12,3837,1030,1400,40,703,200,258,6,3142,816,1127,37,183,50,64,2,211,56,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.5913,1125.39,3.80987,2.10152,3.71954,6,1222,353,508,26,308,84,124,6,1198,395,568,25,0,0,0,0,142,55,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.4574,705.964,3.39348,0,6.70855,1,843,213,378,0,0,0,0,0,789,206,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.1964,1336.38,4.57453,0,5.42085,6,1716,557,694,0,564,189,243,0,1212,383,496,0,0,0,0,0,147,46,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.6637,668.919,2.61605,33.8156,4.49672,3,1783,518,620,9,0,0,0,0,386,106,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.4625,1060.07,9.07963,6.33196,4.91595,4,1363,432,656,16,336,100,161,4,737,220,357,9,0,0,0,0,143,44,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.771,1329.99,5.07925,12.9078,4.88293,4,2420,668,813,4,1126,297,357,3,483,137,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.1629,986.098,8.40877,0,11.6095,1,1358,379,594,0,453,122,192,1,1102,287,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.6815,357.575,5.92028,0,0.595268,1,149,54,88,0,0,0,0,0,400,145,247,0,0,0,0,0,138,51,84,0,161,55,85,0,0,0,0,0,0,0,0,0,0,0,0,0
155.636,2302.58,9.89966,7.38649,17.6146,9,4315,1094,1562,23,207,54,75,1,2923,730,1035,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.7068,651.493,7.09532,0,7.64912,0,932,260,466,0,0,0,0,0,747,206,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.5451,811.44,3.24024,5.79619,1.39976,0,1178,343,567,2,715,211,329,1,296,82,146,0,0,0,0,0,0,0,0,0,0,0,0,0,211,55,80,1,0,0,0,0,0,0,0,0
63.1463,1034.21,4.84281,7.69021,8.20318,3,1657,480,830,36,0,0,0,0,1000,302,469,25,0,0,0,0,0,0,0,0,171,47,83,4,0,0,0,0,0,0,0,0,0,0,0,0
60.2192,777.234,4.2134,0,6.02345,1,1330,399,484,12,214,66,84,3,862,260,314,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.513,1746.57,7.33938,0,11.0401,6,1938,537,624,22,932,244,285,14,1639,511,598,8,0,0,0,0,303,100,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.7257,606.915,2.74489,3.66414,4.90471,1,1083,300,424,29,338,98,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.6822,845.484,3.31242,0,6.05276,7,1594,594,835,3,0,0,0,0,825,310,402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.5042,788.841,2.17392,34.9974,2.07367,2,730,179,224,9,0,0,0,0,481,118,140,6,1424,334,430,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.517,1740.19,5.57279,1.43216,8.18385,7,2792,729,997,21,859,267,379,7,1006,249,341,10,0,0,0,0,0,0,0,0,197,52,64,1,0,0,0,0,0,0,0,0,0,0,0,0
119.21,1387.47,12.2373,7.06076,11.1219,5,2189,585,1110,6,529,137,263,2,1153,293,509,4,0,0,0,0,0,0,0,0,0,0,0,0,124,36,72,0,0,0,0,0,0,0,0,0
132.574,1810.08,13.4257,21.4691,9.48106,8,3211,829,1258,76,605,157,241,14,1408,357,567,26,0,0,0,0,202,57,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6334,848.674,2.6439,42.8782,1.93038,2,1979,490,623,9,0,0,0,0,301,79,107,0,0,0,0,0,0,0,0,0,177,46,58,1,179,43,48,1,0,0,0,0,0,0,0,0
33.1684,544.97,3.71247,19.2505,0,2,1241,240,448,38,271,54,100,8,102,19,33,3,0,0,0,0,0,0,0,0,0,0,0,0,115,22,34,5,0,0,0,0,0,0,0,0
46.8942,788.587,11.0811,0,3.45684,3,959,301,291,5,0,0,0,0,1312,414,379,7,0,0,0,0,195,59,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.9418,705.398,6.44331,0,7.70327,4,413,114,146,2,211,58,68,1,1136,319,400,5,0,0,0,0,185,49,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.1994,907.722,4.11917,19.9798,6.5666,4,1423,418,785,15,183,52,96,2,501,149,269,0,0,0,0,0,0,0,0,0,176,53,92,0,0,0,0,0,0,0,0,0,0,0,0,0
175.08,1891.35,12.5258,2.635,8.05429,10,1999,522,965,12,680,162,297,3,1797,554,995,13,0,0,0,0,463,145,256,2,0,0,0,0,0,0,0,0,258,90,169,0,0,0,0,0
