1446,329,381,24,0,0,0,0,1184,266,312,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,733,794,49,0,0,0,0,1337,395,431,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,320,491,9,0,0,0,0,1149,260,380,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,114,166,0,0,0,0,0,829,279,398,0,0,0,0,0,191,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,324,574,35,175,47,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,410,726,8,382,102,185,2,1128,287,519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,367,1075,0,127,32,87,0,1104,252,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,493,613,8,0,0,0,0,596,173,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,721,1058,24,412,124,182,4,1615,471,691,15,0,0,0,0,400,120,181,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,402,702,0,0,0,0,0,1311,373,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,402,532,12,0,0,0,0,588,166,217,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,161,206,8,137,35,41,2,107,26,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,343,540,46,181,44,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,272,389,14,0,0,0,0,322,81,111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,395,650,11,0,0,0,0,813,195,311,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,427,609,9,0,0,0,0,1475,385,535,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,362,362,6,0,0,0,0,1324,397,421,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,401,682,11,230,54,82,2,817,197,321,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,217,332,5,0,0,0,0,1206,337,518,8,0,0,0,0,132,40,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,199,259,11,183,48,60,1,487,134,164,5,0,0,0,0,170,47,57,2,202,52,66,3,0,0,0,0,0,0,0,0,0,0,0,0
474,117,148,10,0,0,0,0,686,171,224,15,0,0,0,0,0,0,0,0,237,60,79,5,0,0,0,0,0,0,0,0,0,0,0,0
1128,299,445,30,159,45,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,430,737,16,311,69,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,38,62,2,0,0,0,0,0,0,0,0
611,165,203,3,0,0,0,0,1321,364,445,6,0,0,0,0,178,50,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,208,306,10,0,0,0,0,449,106,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,307,457,2,0,0,0,0,1624,581,884,2,0,0,0,0,266,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,354,533,27,0,0,0,0,1296,394,581,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,357,522,27,0,0,0,0,1297,391,568,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,296,494,30,162,47,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,430,488,7,0,0,0,0,802,234,262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,214,257,16,184,50,60,4,392,115,134,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,405,530,10,0,0,0,0,1501,456,583,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,249,384,0,343,99,152,0,306,89,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,196,493,0,0,0,0,0,685,163,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,177,288,0,0,0,0,0,703,144,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,299,436,41,178,43,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,170,285,0,0,0,0,0,717,147,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,229,420,5,0,0,0,0,1309,358,647,8,0,0,0,0,149,44,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,227,417,0,0,0,0,0,1248,344,630,0,0,0,0,0,141,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,266,366,13,239,53,62,3,464,107,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,539,611,35,437,118,136,7,1281,340,386,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,336,486,9,218,65,98,1,1514,454,647,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,297,492,0,883,209,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,296,412,0,901,210,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,377,595,0,899,230,377,0,886,235,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,1023,1396,28,699,199,258,5,3092,805,1124,24,181,49,64,1,209,55,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,168,207,3,0,0,0,0,1137,306,375,6,0,0,0,0,180,50,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,668,814,4,1127,297,357,3,484,137,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,380,595,0,454,122,192,1,1105,287,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,54,85,0,0,0,0,0,399,145,239,0,0,0,0,0,138,51,81,0,160,55,82,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,1091,1564,23,207,54,75,1,2921,728,1038,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,518,620,9,0,0,0,0,386,106,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,479,828,36,0,0,0,0,998,302,469,25,0,0,0,0,0,0,0,0,171,47,83,4,0,0,0,0,0,0,0,0,0,0,0,0
1080,300,425,29,338,98,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,180,224,9,0,0,0,0,484,118,140,6,1422,334,430,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,591,907,0,722,185,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,607,826,28,731,224,309,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,67,95,3,0,0,0,0,0,0,0,0
1674,422,438,29,916,231,241,17,1682,488,490,35,0,0,0,0,330,104,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,304,494,30,162,47,71,3,0,0,0,0,135,37,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,297,458,34,338,97,133,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,669,775,0,391,135,158,0,1508,490,545,2,0,0,0,0,377,131,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,595,865,22,1172,334,483,14,2334,767,1039,35,0,0,0,0,585,198,264,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,867,958,41,0,0,0,0,634,147,169,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,352,549,14,138,38,60,2,370,102,165,4,0,0,0,0,0,0,0,0,158,42,64,2,0,0,0,0,0,0,0,0,0,0,0,0
2025,533,711,23,919,266,365,11,2459,669,935,27,0,0,0,0,553,153,225,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,385,485,6,226,63,75,1,863,245,311,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,333,352,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,614,938,11,193,60,92,1,1346,424,656,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,336,607,12,182,55,92,2,1520,434,806,16,0,0,0,0,193,56,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,314,538,30,348,95,150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,307,741,0,0,0,0,0,1114,268,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,313,547,30,164,47,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,577,1336,64,97,26,72,0,374,84,268,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,380,542,29,901,207,292,16,1798,479,647,29,0,0,0,0,425,117,153,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,631,849,51,546,165,215,12,400,136,167,11,0,0,0,0,0,0,0,0,66,21,26,2,0,0,0,0,0,0,0,0,0,0,0,0
1823,625,1019,1,174,59,96,0,1279,446,712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,801,1237,35,202,57,87,6,360,120,178,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,378,583,29,901,211,310,16,1351,362,575,20,0,0,0,0,286,81,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,248,344,10,979,241,330,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,517,641,4,948,252,310,0,1164,362,468,11,0,0,0,0,181,58,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,107,143,0,0,0,0,0,163,33,48,0,0,0,0,0,0,0,0,0,349,72,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,735,790,2,399,136,140,1,1946,645,661,5,0,0,0,0,409,135,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,320,417,25,406,124,153,10,348,108,148,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,400,543,12,0,0,0,0,580,162,219,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,347,487,18,0,0,0,0,440,105,155,5,180,42,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,514,614,18,117,47,52,2,852,269,318,11,0,0,0,0,0,0,0,0,126,48,62,2,0,0,0,0,0,0,0,0,0,0,0,0
1786,503,584,15,0,0,0,0,838,241,282,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,255,327,10,927,247,325,10,191,47,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,43,56,2
3515,920,1752,27,757,190,374,5,1245,321,621,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,490,583,7,1010,252,293,5,714,169,211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,347,625,0,25,9,19,0,1214,363,625,0,0,0,0,0,0,0,0,0,135,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,380,596,7,638,173,265,2,2217,652,984,9,0,0,0,0,549,158,246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,383,492,0,627,173,221,0,2221,661,868,0,0,0,0,0,553,161,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,111,180,4,0,0,0,0,927,314,504,5,0,0,0,0,144,52,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,536,1015,23,0,0,0,0,764,197,344,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,660,651,14,0,0,0,0,177,49,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,258,522,0,0,0,0,0,792,222,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,292,471,29,503,141,206,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,360,523,0,73,24,32,0,1210,359,516,0,0,0,0,0,0,0,0,0,134,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,355,348,9,0,0,0,0,1233,398,386,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,740,1216,29,359,107,159,4,2816,729,1280,31,147,39,75,1,342,90,170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,373,401,12,0,0,0,0,841,269,278,10,0,0,0,0,0,0,0,0,124,47,53,2,0,0,0,0,153,50,55,2,0,0,0,0
3158,759,1475,16,344,84,195,1,525,131,308,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,304,408,12,465,111,167,4,1837,477,655,12,0,0,0,0,445,111,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,294,455,37,170,45,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,621,955,20,192,61,89,2,1360,430,665,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,526,489,10,245,59,52,2,1252,307,298,8,0,0,0,0,190,49,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,539,704,23,196,59,74,2,607,187,236,10,0,0,0,0,201,66,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,475,568,5,1021,265,304,4,839,209,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,243,545,21,434,109,256,9,1418,393,869,34,0,0,0,0,363,99,217,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,627,940,26,797,212,305,8,1306,392,595,14,0,0,0,0,378,114,178,4,178,53,79,2,0,0,0,0,0,0,0,0,0,0,0,0
2036,649,768,21,0,0,0,0,1807,574,671,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,580,755,10,447,116,144,2,1762,495,643,6,0,0,0,0,183,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,625,1162,8,0,0,0,0,1851,472,889,8,0,0,0,0,0,0,0,0,196,49,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,334,547,34,523,151,229,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,604,933,24,794,210,309,8,1285,368,583,14,0,0,0,0,375,108,174,4,171,49,79,2,0,0,0,0,0,0,0,0,0,0,0,0
1366,361,372,12,227,58,61,3,0,0,0,0,233,58,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,393,512,0,231,48,56,0,223,49,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,416,634,25,164,44,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,455,682,10,927,223,340,5,1783,516,797,12,0,0,0,0,440,127,206,4,179,40,69,2,0,0,0,0,0,0,0,0,0,0,0,0
1264,334,515,29,383,99,145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,595,841,54,537,158,215,12,385,123,164,12,0,0,0,0,0,0,0,0,57,16,24,2,0,0,0,0,0,0,0,0,0,0,0,0
1085,365,500,25,514,173,250,11,1421,436,529,28,0,0,0,0,332,97,112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,343,385,12,0,0,0,0,221,56,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,1384,1423,57,1124,277,291,12,1230,298,316,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,440,585,25,597,124,180,5,1151,256,345,15,0,0,0,0,0,0,0,0,216,41,52,2,0,0,0,0,0,0,0,0,0,0,0,0
1408,417,518,45,0,0,0,0,620,181,227,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,863,1397,80,516,142,228,10,166,41,70,4,0,0,0,0,0,0,0,0,0,0,0,0,205,48,80,5,0,0,0,0,0,0,0,0
1106,311,450,9,0,0,0,0,1111,299,446,15,0,0,0,0,222,68,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,535,854,34,563,149,233,12,57,16,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,326,486,11,0,0,0,0,229,53,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,373,576,0,130,33,59,0,445,138,198,0,0,0,0,0,0,0,0,0,145,48,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,324,616,23,303,79,145,6,1157,340,593,20,0,0,0,0,120,40,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,319,606,33,491,136,230,10,0,0,0,0,0,0,0,0,0,0,0,0,179,48,84,5,0,0,0,0,0,0,0,0,0,0,0,0
1963,578,664,20,965,283,313,10,969,286,340,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,743,1064,20,568,149,227,3,1056,263,376,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,414,645,0,647,156,250,0,1242,319,507,0,0,0,0,0,154,39,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,647,874,22,0,0,0,0,1818,569,772,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,608,825,53,557,157,206,12,412,124,158,11,0,0,0,0,0,0,0,0,62,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0
2213,687,1244,1,0,0,0,0,1771,563,993,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,348,504,15,126,35,58,2,380,118,169,6,0,0,0,0,0,0,0,0,178,54,71,2,0,0,0,0,0,0,0,0,0,0,0,0
2784,689,1373,32,389,103,191,4,1181,298,574,15,0,0,0,0,124,31,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,377,558,9,878,201,291,1,541,132,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,300,460,34,346,98,139,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,413,541,30,548,191,265,15,1308,413,531,29,0,0,0,0,269,79,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,367,608,33,550,148,222,10,0,0,0,0,0,0,0,0,0,0,0,0,195,52,79,5,0,0,0,0,0,0,0,0,0,0,0,0
1447,513,559,22,183,59,63,3,981,325,339,16,0,0,0,0,0,0,0,0,161,54,61,2,0,0,0,0,0,0,0,0,0,0,0,0
2206,581,1096,57,665,175,315,16,168,43,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,410,451,0,50,17,23,0,947,326,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,514,747,28,138,43,56,3,1125,353,514,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,380,531,9,164,42,68,1,720,211,288,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,602,1002,4,959,275,488,5,1464,396,651,1,0,0,0,0,210,55,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,363,399,5,0,0,0,0,1404,479,524,9,0,0,0,0,200,69,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,716,821,59,456,124,151,12,863,226,271,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,301,457,30,342,95,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,926,1101,113,435,97,121,14,891,198,251,24,874,209,235,24,0,0,0,0,221,50,64,6,0,0,0,0,0,0,0,0,0,0,0,0
965,287,495,0,507,151,247,0,851,243,383,0,0,0,0,0,150,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,522,832,38,349,99,164,8,427,124,209,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,327,457,24,275,77,110,6,1070,329,452,22,0,0,0,0,124,40,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,652,985,25,812,216,317,8,1435,439,575,14,0,0,0,0,409,125,174,4,197,57,87,2,0,0,0,0,0,0,0,0,0,0,0,0
4073,901,1225,71,0,0,0,0,705,140,182,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,347,568,26,551,165,281,15,815,267,403,19,0,0,0,0,142,47,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,538,960,53,791,210,353,18,160,40,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,386,616,0,612,154,244,0,1199,301,482,2,0,0,0,0,160,39,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,815,1237,42,228,61,82,6,408,110,168,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,346,456,0,0,0,0,0,899,233,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,224,334,1,500,126,175,2,244,64,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,824,1354,21,353,111,177,4,1067,294,539,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,1574,2657,3,1614,464,804,3,1259,358,602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
