# RFScore data generated using PDBBind v2015
1527,358,597,31,0,0,0,0,715,172,240,13,0,0,0,0,235,55,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,458,741,11,0,0,0,0,729,222,350,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,498,913,37,0,0,0,0,1039,319,517,25,0,0,0,0,0,0,0,0,172,46,97,4,0,0,0,0,0,0,0,0,0,0,0,0
1244,370,551,0,0,0,0,0,1495,441,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,379,578,33,383,108,164,8,0,0,0,0,0,0,0,0,0,0,0,0,205,56,85,7,0,0,0,0,0,0,0,0,0,0,0,0
1789,505,656,13,0,0,0,0,625,181,244,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,578,864,16,1049,284,414,9,1859,552,839,19,0,0,0,0,362,103,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,314,484,18,487,141,233,8,926,234,362,18,0,0,0,0,143,36,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,192,215,0,135,40,56,0,248,77,101,0,0,0,0,0,0,0,0,0,128,38,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,744,1087,24,424,126,186,4,1686,498,744,15,0,0,0,0,414,125,191,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,426,600,33,210,56,84,5,895,256,343,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,396,777,0,364,121,261,0,207,66,143,0,0,0,0,0,0,0,0,0,142,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,404,638,32,0,0,0,0,1278,395,626,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,303,558,0,536,158,296,1,893,252,416,0,0,0,0,0,162,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,1158,1709,22,1037,304,441,7,1623,402,646,18,0,0,0,0,396,103,157,5,202,55,77,1,0,0,0,0,0,0,0,0,0,0,0,0
2174,473,744,14,199,38,58,2,1816,404,637,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,697,915,28,594,191,254,5,701,207,261,7,0,0,0,0,0,0,0,0,113,34,62,2,0,0,0,0,0,0,0,0,0,0,0,0
676,165,242,8,140,35,47,2,112,27,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,424,667,19,840,234,372,13,536,153,220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,645,995,11,410,132,202,0,1239,393,571,8,402,127,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,178,282,0,550,179,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,641,997,11,408,132,202,0,1234,391,575,8,208,67,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,388,542,7,442,107,148,3,404,111,165,3,0,0,0,0,0,0,0,0,225,50,72,3,0,0,0,0,0,0,0,0,0,0,0,0
888,266,365,4,0,0,0,0,876,259,367,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,375,592,56,204,54,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,291,458,14,0,0,0,0,351,90,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,254,419,10,200,47,71,2,432,88,135,4,0,0,0,0,0,0,0,0,389,87,135,4,0,0,0,0,0,0,0,0,0,0,0,0
1495,472,1025,0,0,0,0,0,691,207,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,423,705,11,0,0,0,0,862,213,350,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,526,856,16,151,47,82,2,502,158,261,6,259,80,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,357,460,13,481,158,192,3,1421,437,639,14,0,0,0,0,307,96,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,324,534,0,746,258,445,0,134,41,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,409,641,33,0,0,0,0,1317,402,628,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,284,424,16,277,83,136,5,1046,269,420,22,0,0,0,0,143,36,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,1026,1479,48,639,164,254,7,1305,340,518,16,0,0,0,0,0,0,0,0,161,44,69,2,138,34,48,1,0,0,0,0,0,0,0,0
1578,419,481,0,478,128,164,0,0,0,0,0,0,0,0,0,0,0,0,0,213,54,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,438,635,9,0,0,0,0,1532,404,570,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,622,1016,0,172,54,90,0,774,229,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,214,389,12,231,54,93,4,927,222,390,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,230,330,12,220,60,88,4,146,39,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,278,289,58,278,85,89,16,78,23,32,7,0,0,0,0,0,0,0,0,118,36,39,8,0,0,0,0,0,0,0,0,0,0,0,0
1931,517,631,0,0,0,0,0,238,61,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,424,741,11,241,57,89,2,872,216,362,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,582,736,16,162,50,66,1,374,113,143,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,538,890,7,905,239,382,3,2037,569,988,9,0,0,0,0,496,140,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,563,741,50,601,167,223,16,1190,331,438,26,0,0,0,0,0,0,0,0,194,58,73,4,0,0,0,0,0,0,0,0,0,0,0,0
1210,277,360,16,176,37,47,2,109,25,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,306,527,18,170,41,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,328,453,17,447,97,143,7,713,181,243,7,158,43,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,390,485,0,392,127,165,0,1343,506,616,0,0,0,0,0,327,126,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,209,340,6,0,0,0,0,675,156,253,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,379,548,0,185,52,68,0,162,38,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,209,271,11,192,52,69,2,498,139,173,6,0,0,0,0,174,48,58,2,221,54,71,3,0,0,0,0,0,0,0,0,0,0,0,0
562,165,268,10,0,0,0,0,945,279,432,19,0,0,0,0,189,59,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,635,1002,1,176,61,92,0,1476,507,809,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,188,298,7,218,50,81,2,122,29,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,185,296,7,0,0,0,0,1155,304,493,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,258,546,26,0,0,0,0,719,216,478,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,130,160,10,0,0,0,0,731,190,250,16,0,0,0,0,0,0,0,0,246,62,84,5,0,0,0,0,0,0,0,0,0,0,0,0
1210,345,448,10,0,0,0,0,957,264,366,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,265,311,8,0,0,0,0,1337,483,558,11,0,0,0,0,138,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,225,474,0,122,38,87,0,483,158,342,0,0,0,0,0,0,0,0,0,278,90,184,0,173,54,95,0,0,0,0,0,0,0,0,0
1195,328,488,34,176,52,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,359,547,42,474,125,197,15,959,297,457,26,0,0,0,0,81,29,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,347,540,14,436,114,188,5,421,122,176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,259,352,7,265,65,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,244,298,8,0,0,0,0,264,70,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,111,194,7,0,0,0,0,1157,344,561,23,0,0,0,0,190,58,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,763,1010,29,0,0,0,0,617,179,260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,386,379,14,485,140,131,6,1632,435,447,16,0,0,0,0,316,87,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,768,1014,29,0,0,0,0,619,177,254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,280,687,0,0,0,0,0,846,245,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,441,789,25,317,69,127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,48,70,2,0,0,0,0,0,0,0,0
628,169,216,3,0,0,0,0,1373,382,470,6,0,0,0,0,179,50,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,233,368,18,0,0,0,0,486,121,188,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,331,546,12,83,25,39,1,278,75,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,350,515,20,153,38,55,2,254,54,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,460,955,0,152,48,103,0,669,206,399,0,0,0,0,0,0,0,0,0,164,52,108,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,276,498,23,643,139,239,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,625,1071,18,440,116,185,4,1296,324,589,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,281,330,4,248,70,81,1,1233,338,409,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,365,558,28,0,0,0,0,1378,425,642,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,287,392,0,0,0,0,0,961,253,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,251,269,15,224,70,72,5,1389,465,487,26,0,0,0,0,139,53,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,303,418,4,999,245,341,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,565,890,16,0,0,0,0,717,220,339,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,459,830,34,0,0,0,0,601,138,254,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,377,714,10,594,145,276,3,423,109,188,0,0,0,0,0,0,0,0,0,205,54,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,330,535,33,178,53,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,296,533,3,86,32,64,0,635,226,405,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,508,809,30,198,46,67,2,786,188,262,11,0,0,0,0,0,0,0,0,187,48,69,3,0,0,0,0,0,0,0,0,0,0,0,0
2346,690,1028,20,435,124,181,3,1725,496,743,18,0,0,0,0,231,59,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,482,800,14,1032,245,394,10,1282,312,551,8,0,0,0,0,181,47,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,459,1100,13,975,304,610,9,121,40,95,1,0,0,0,0,0,0,0,0,123,42,92,1,0,0,0,0,0,0,0,0,0,0,0,0
1362,346,539,8,183,50,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,66,99,1,0,0,0,0,0,0,0,0
1093,366,608,18,268,86,138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,333,332,17,147,48,56,2,222,79,91,3,183,57,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,1579,3140,53,465,110,235,4,1752,459,881,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,1089,1692,39,218,67,90,2,993,272,457,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,542,830,28,0,0,0,0,1716,480,734,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,347,547,37,309,85,133,10,1212,378,621,30,0,0,0,0,134,47,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,813,924,57,111,34,32,2,520,144,177,10,0,0,0,0,0,0,0,0,0,0,0,0,263,68,73,6,0,0,0,0,0,0,0,0
2337,638,916,13,0,0,0,0,928,255,359,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,423,555,11,0,0,0,0,1590,487,631,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,181,298,0,0,0,0,0,724,153,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,123,147,3,0,0,0,0,479,121,142,6,0,0,0,0,0,0,0,0,0,0,0,0,439,119,137,3,0,0,0,0,0,0,0,0
377,116,184,8,0,0,0,0,1129,344,543,23,0,0,0,0,186,62,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,181,252,0,243,58,80,1,720,174,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,469,582,15,0,0,0,0,625,168,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,270,420,14,298,68,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,472,513,8,126,34,37,0,1125,333,380,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,250,413,4,0,0,0,0,1601,399,644,7,0,0,0,0,171,48,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,421,753,35,397,93,169,6,201,50,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,372,513,6,625,176,243,0,1191,362,485,12,0,0,0,0,226,68,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,323,468,42,198,53,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,283,474,16,203,59,107,4,1125,291,506,22,0,0,0,0,146,36,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,283,394,3,0,0,0,0,646,229,329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,236,339,5,0,0,0,0,898,235,332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,252,424,7,249,54,84,1,237,50,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,494,534,46,441,99,103,9,220,51,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,415,746,36,0,0,0,0,601,142,259,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,361,459,33,396,108,133,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,504,908,35,0,0,0,0,1046,322,518,25,0,0,0,0,0,0,0,0,177,51,93,4,0,0,0,0,0,0,0,0,0,0,0,0
2506,864,1199,6,111,39,60,1,732,275,362,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,427,518,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,378,680,34,396,91,152,6,200,47,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,454,889,16,184,37,77,2,1564,356,681,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,234,432,6,0,0,0,0,1383,379,683,9,0,0,0,0,151,45,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,239,429,0,0,0,0,0,1360,373,669,0,0,0,0,0,148,45,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,467,590,14,0,0,0,0,846,228,265,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,841,1361,12,146,54,86,1,1081,345,560,5,0,0,0,0,0,0,0,0,143,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,343,419,30,455,123,149,12,910,283,346,20,0,0,0,0,78,28,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,138,189,9,0,0,0,0,850,272,383,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,291,421,13,255,59,75,3,497,119,169,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,352,511,9,226,71,104,1,1597,488,707,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,392,642,1,181,51,73,0,163,39,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,122,212,1,0,0,0,0,226,41,69,1,1124,201,359,3,0,0,0,0,0,0,0,0,193,35,68,0,0,0,0,0,0,0,0,0
3147,903,1425,36,216,64,96,2,738,216,360,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,480,842,0,151,48,87,0,518,152,263,0,0,0,0,0,0,0,0,0,155,47,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,503,528,36,0,0,0,0,739,250,283,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,346,434,10,0,0,0,0,973,258,350,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,912,1063,36,168,54,56,2,604,171,225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,275,565,0,128,33,65,0,841,215,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,611,978,13,858,224,332,6,1270,337,574,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,264,419,14,294,70,108,4,0,0,0,0,0,0,0,0,0,0,0,0,176,40,68,2,0,0,0,0,0,0,0,0,0,0,0,0
1379,385,626,0,920,238,404,0,925,246,419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,464,663,14,0,0,0,0,830,224,303,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,300,473,2,287,84,129,1,156,59,96,0,0,0,0,0,0,0,0,0,123,39,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,353,374,22,0,0,0,0,335,96,93,6,114,39,37,2,0,0,0,0,0,0,0,0,139,41,44,2,0,0,0,0,0,0,0,0
2409,634,781,0,0,0,0,0,237,57,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,1043,1427,35,711,203,262,8,3229,837,1176,28,190,51,70,1,212,56,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,464,631,1,188,52,65,0,172,41,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,356,538,28,312,86,127,8,1239,411,621,27,0,0,0,0,142,55,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,555,755,15,439,125,173,2,1810,490,715,15,229,60,81,1,178,46,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,892,967,2,175,62,70,0,1898,697,773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,577,726,0,586,196,265,0,1277,408,531,0,0,0,0,0,152,48,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,670,830,4,1154,301,367,3,499,139,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,386,612,0,461,122,192,1,1151,304,499,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,59,100,0,0,0,0,0,437,153,287,0,0,0,0,0,144,52,99,0,179,60,97,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,1122,1618,23,207,54,75,1,3013,765,1101,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,582,732,9,0,0,0,0,442,123,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,452,679,16,352,107,166,4,756,225,369,9,0,0,0,0,144,44,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
