# RFScore data generated using PDBBind v2007
1755,517,641,4,950,252,310,0,1168,364,468,11,0,0,0,0,181,58,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,106,143,0,0,0,0,0,163,33,48,0,0,0,0,0,0,0,0,0,348,72,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,734,789,2,399,136,140,1,1945,645,660,5,0,0,0,0,409,135,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,319,417,25,406,124,154,10,349,107,148,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,400,543,12,0,0,0,0,580,162,218,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,347,487,18,0,0,0,0,441,105,155,5,180,42,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,514,614,18,117,46,52,2,851,269,317,11,0,0,0,0,0,0,0,0,126,48,62,2,0,0,0,0,0,0,0,0,0,0,0,0
1784,505,583,15,0,0,0,0,837,242,283,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,255,327,10,929,247,325,10,191,47,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,43,56,2
3511,920,1750,27,755,190,373,5,1244,321,621,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,490,582,7,1011,252,293,5,714,169,210,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,347,625,0,25,9,19,0,1213,363,625,0,0,0,0,0,0,0,0,0,135,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,380,597,7,637,173,265,2,2218,652,985,9,0,0,0,0,549,158,246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,383,493,0,626,173,221,0,2221,661,867,0,0,0,0,0,553,161,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,111,180,4,0,0,0,0,926,316,504,5,0,0,0,0,145,52,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,536,1015,23,0,0,0,0,764,197,345,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,660,651,14,0,0,0,0,176,49,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,258,522,0,0,0,0,0,794,222,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,293,471,29,503,141,206,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,360,523,0,73,24,32,0,1210,360,517,0,0,0,0,0,0,0,0,0,134,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,357,349,9,0,0,0,0,1229,399,387,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,741,1216,29,360,107,159,4,2815,729,1281,31,148,39,75,1,342,89,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,373,402,12,0,0,0,0,842,271,278,10,0,0,0,0,0,0,0,0,124,47,53,2,0,0,0,0,153,50,55,2,0,0,0,0
3158,759,1475,16,344,84,195,1,525,131,308,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,301,407,12,464,112,168,4,1844,476,657,12,0,0,0,0,442,111,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,294,456,37,170,45,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,621,956,20,192,61,89,2,1359,430,665,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,526,489,10,245,59,53,2,1253,307,298,8,0,0,0,0,190,49,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,539,705,23,196,59,74,2,608,188,235,10,0,0,0,0,201,66,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,475,568,5,1021,264,304,4,839,209,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,244,545,21,434,109,256,9,1417,392,870,34,0,0,0,0,364,99,217,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,629,941,25,795,212,304,8,1306,392,595,14,0,0,0,0,378,114,177,4,177,52,79,2,0,0,0,0,0,0,0,0,0,0,0,0
2036,649,768,21,0,0,0,0,1806,574,671,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,580,755,10,447,116,144,2,1762,495,642,6,0,0,0,0,183,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,624,1162,8,0,0,0,0,1851,472,889,8,0,0,0,0,0,0,0,0,196,49,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,334,547,34,523,151,229,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,602,934,24,793,210,310,8,1283,368,583,14,0,0,0,0,375,108,173,4,171,49,79,2,0,0,0,0,0,0,0,0,0,0,0,0
1364,361,372,12,228,58,61,3,0,0,0,0,233,58,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,393,512,0,231,48,55,0,223,49,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,416,634,25,164,44,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,455,681,10,928,222,339,5,1784,517,795,12,0,0,0,0,440,127,207,4,178,40,69,2,0,0,0,0,0,0,0,0,0,0,0,0
1264,334,515,29,383,99,145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,595,841,54,537,159,215,12,385,123,164,12,0,0,0,0,0,0,0,0,57,16,24,2,0,0,0,0,0,0,0,0,0,0,0,0
1083,365,501,25,514,173,250,11,1422,436,530,28,0,0,0,0,332,97,112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,344,385,12,0,0,0,0,221,56,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,1384,1426,57,1125,277,291,12,1228,298,318,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,440,585,25,597,124,181,5,1152,256,344,15,0,0,0,0,0,0,0,0,216,41,52,2,0,0,0,0,0,0,0,0,0,0,0,0
1408,418,518,45,0,0,0,0,620,180,227,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,864,1399,80,516,142,228,10,166,41,70,4,0,0,0,0,0,0,0,0,0,0,0,0,205,48,80,5,0,0,0,0,0,0,0,0
1106,310,451,9,0,0,0,0,1111,300,444,15,0,0,0,0,220,68,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,535,854,34,561,149,233,12,57,16,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,326,487,12,0,0,0,0,228,53,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,374,577,0,129,33,58,0,445,137,199,0,0,0,0,0,0,0,0,0,145,48,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,324,616,23,303,79,145,6,1158,340,593,20,0,0,0,0,120,40,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,321,606,33,491,136,230,10,0,0,0,0,0,0,0,0,0,0,0,0,180,48,84,5,0,0,0,0,0,0,0,0,0,0,0,0
1963,578,665,20,963,283,313,10,969,286,339,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,744,1064,20,568,149,226,3,1056,263,376,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,414,644,0,648,156,250,0,1243,318,505,0,0,0,0,0,153,39,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,647,874,22,0,0,0,0,1818,570,771,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,608,825,53,557,157,206,12,411,124,158,11,0,0,0,0,0,0,0,0,62,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0
2213,687,1245,1,0,0,0,0,1772,563,992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,349,504,15,126,35,58,2,380,118,169,6,0,0,0,0,0,0,0,0,177,54,71,2,0,0,0,0,0,0,0,0,0,0,0,0
2785,690,1373,32,390,103,191,4,1182,297,575,15,0,0,0,0,124,31,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,378,557,9,879,201,290,1,541,132,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,299,461,34,346,98,138,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,413,541,30,549,191,265,15,1308,413,531,29,0,0,0,0,269,79,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,368,607,33,550,148,222,10,0,0,0,0,0,0,0,0,0,0,0,0,195,52,79,5,0,0,0,0,0,0,0,0,0,0,0,0
1445,514,557,22,183,59,63,3,982,325,338,16,0,0,0,0,0,0,0,0,161,54,61,2,0,0,0,0,0,0,0,0,0,0,0,0
2206,581,1097,57,665,175,316,16,168,43,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,410,451,0,50,17,23,0,947,328,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,514,750,28,138,43,56,3,1124,354,514,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,380,530,9,164,42,68,1,719,211,288,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,602,1002,4,960,275,488,5,1464,396,651,1,0,0,0,0,210,55,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,362,398,5,0,0,0,0,1404,480,525,9,0,0,0,0,200,69,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,716,819,59,456,124,151,12,863,227,271,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,301,458,30,341,95,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,926,1101,113,434,97,121,14,892,197,251,24,874,208,236,24,0,0,0,0,222,50,64,6,0,0,0,0,0,0,0,0,0,0,0,0
965,286,494,0,506,151,247,0,851,243,383,0,0,0,0,0,150,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,522,829,38,350,99,164,8,427,124,210,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,327,458,24,275,77,110,6,1070,329,452,22,0,0,0,0,124,40,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,652,988,24,811,216,317,8,1439,439,575,14,0,0,0,0,410,126,174,4,196,57,87,2,0,0,0,0,0,0,0,0,0,0,0,0
4071,902,1224,71,0,0,0,0,707,138,182,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,347,568,26,551,165,283,15,816,267,403,18,0,0,0,0,142,47,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,538,958,53,793,210,353,18,160,40,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,387,617,0,614,154,245,0,1200,300,482,2,0,0,0,0,162,39,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,815,1239,42,227,60,82,6,408,110,168,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,345,456,0,0,0,0,0,899,233,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,224,334,1,499,126,175,2,244,64,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,822,1354,21,354,111,177,4,1065,294,539,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,1574,2658,3,1616,464,804,3,1259,358,602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
